outlet_id,brand,date,day_of_week,daypart,estimated_visits,estimated_transactions,avg_basket_size_idr,estimated_revenue_idr
MRG-010,Marugame Udon,2026-08-05,Wednesday,lunch,472,389,91593,35629677
MRG-010,Marugame Udon,2026-08-05,Wednesday,afternoon,141,111,74447,8263617
MRG-010,Marugame Udon,2026-08-05,Wednesday,dinner,496,382,103956,39711192
MRG-010,Marugame Udon,2026-08-05,Wednesday,late_night,123,72,102928,7410816
MRG-010,Marugame Udon,2026-08-06,Thursday,breakfast,54,32,91220,2919040
MRG-010,Marugame Udon,2026-08-06,Thursday,lunch,444,288,91785,26434080
MRG-010,Marugame Udon,2026-08-06,Thursday,afternoon,132,107,91867,9829769
MRG-010,Marugame Udon,2026-08-06,Thursday,dinner,357,202,77965,15748930
MRG-010,Marugame Udon,2026-08-06,Thursday,late_night,142,95,75921,7212495
MRG-010,Marugame Udon,2026-08-07,Friday,breakfast,65,41,75627,3100707
MRG-010,Marugame Udon,2026-08-07,Friday,lunch,388,234,97135,22729590
MRG-010,Marugame Udon,2026-08-07,Friday,afternoon,138,79,79799,6304121
MRG-010,Marugame Udon,2026-08-07,Friday,dinner,435,320,97801,31296320
MRG-010,Marugame Udon,2026-08-07,Friday,late_night,131,79,87173,6886667
MRG-010,Marugame Udon,2026-08-08,Saturday,breakfast,77,50,95549,4777450
MRG-010,Marugame Udon,2026-08-08,Saturday,lunch,595,402,102469,41192538
MRG-010,Marugame Udon,2026-08-08,Saturday,afternoon,218,129,99506,12836274
MRG-010,Marugame Udon,2026-08-08,Saturday,dinner,677,453,85256,38620968
MRG-010,Marugame Udon,2026-08-08,Saturday,late_night,213,126,74410,9375660
MRG-010,Marugame Udon,2026-08-09,Sunday,breakfast,76,60,80570,4834200
MRG-010,Marugame Udon,2026-08-09,Sunday,lunch,548,398,93647,37271506
MRG-010,Marugame Udon,2026-08-09,Sunday,afternoon,248,203,83203,16890209
MRG-010,Marugame Udon,2026-08-09,Sunday,dinner,538,305,78679,23997095
MRG-010,Marugame Udon,2026-08-09,Sunday,late_night,151,99,80622,7981578
MRG-010,Marugame Udon,2026-08-10,Monday,breakfast,49,28,80003,2240084
MRG-010,Marugame Udon,2026-08-10,Monday,lunch,514,298,93041,27726218
MRG-010,Marugame Udon,2026-08-10,Monday,afternoon,134,100,75136,7513600
MRG-010,Marugame Udon,2026-08-10,Monday,dinner,487,338,91568,30949984
MRG-010,Marugame Udon,2026-08-10,Monday,late_night,128,80,91998,7359840
MRG-010,Marugame Udon,2026-08-11,Tuesday,breakfast,61,38,77620,2949560
MRG-010,Marugame Udon,2026-08-11,Tuesday,lunch,515,360,80803,29089080
MRG-010,Marugame Udon,2026-08-11,Tuesday,afternoon,154,113,94119,10635447
MRG-010,Marugame Udon,2026-08-11,Tuesday,dinner,431,306,76958,23549148
MRG-010,Marugame Udon,2026-08-11,Tuesday,late_night,99,82,73864,6056848
MRG-010,Marugame Udon,2026-08-12,Wednesday,breakfast,69,38,88579,3366002
MRG-010,Marugame Udon,2026-08-12,Wednesday,lunch,503,363,102798,37315674
MRG-010,Marugame Udon,2026-08-12,Wednesday,afternoon,192,149,91496,13632904
MRG-010,Marugame Udon,2026-08-12,Wednesday,dinner,581,394,76528,30152032
MRG-010,Marugame Udon,2026-08-12,Wednesday,late_night,159,132,78671,10384572
MRG-010,Marugame Udon,2026-08-13,Thursday,breakfast,64,40,86778,3471120
MRG-010,Marugame Udon,2026-08-13,Thursday,lunch,398,280,92941,26023480
MRG-010,Marugame Udon,2026-08-13,Thursday,afternoon,170,111,89628,9948708
MRG-010,Marugame Udon,2026-08-13,Thursday,dinner,390,300,78848,23654400
MRG-010,Marugame Udon,2026-08-13,Thursday,late_night,141,107,95186,10184902
MRG-010,Marugame Udon,2026-08-14,Friday,breakfast,61,36,96067,3458412
MRG-010,Marugame Udon,2026-08-14,Friday,lunch,439,304,93605,28455920
MRG-010,Marugame Udon,2026-08-14,Friday,afternoon,170,111,101656,11283816
MRG-010,Marugame Udon,2026-08-14,Friday,dinner,511,378,83308,31490424
MRG-010,Marugame Udon,2026-08-14,Friday,late_night,121,95,85519,8124305
MRG-010,Marugame Udon,2026-08-15,Saturday,breakfast,76,61,73901,4507961
MRG-010,Marugame Udon,2026-08-15,Saturday,lunch,564,341,95754,32652114
MRG-010,Marugame Udon,2026-08-15,Saturday,afternoon,225,166,78733,13069678
MRG-010,Marugame Udon,2026-08-15,Saturday,dinner,711,455,78858,35880390
MRG-010,Marugame Udon,2026-08-15,Saturday,late_night,170,123,81279,9997317
MRG-010,Marugame Udon,2026-08-16,Sunday,breakfast,63,50,78780,3939000
MRG-010,Marugame Udon,2026-08-16,Sunday,lunch,515,425,76283,32420275
MRG-010,Marugame Udon,2026-08-16,Sunday,afternoon,193,116,73986,8582376
MRG-010,Marugame Udon,2026-08-16,Sunday,dinner,442,336,86299,28996464
MRG-010,Marugame Udon,2026-08-16,Sunday,late_night,136,103,74845,7709035
MRG-010,Marugame Udon,2026-08-17,Monday,breakfast,50,41,100682,4127962
MRG-010,Marugame Udon,2026-08-17,Monday,lunch,537,303,91248,27648144
MRG-010,Marugame Udon,2026-08-17,Monday,afternoon,145,87,88109,7665483
MRG-010,Marugame Udon,2026-08-17,Monday,dinner,400,224,95386,21366464
MRG-010,Marugame Udon,2026-08-17,Monday,late_night,130,73,96692,7058516
MRG-010,Marugame Udon,2026-08-18,Tuesday,breakfast,59,45,89975,4048875
MRG-010,Marugame Udon,2026-08-18,Tuesday,lunch,434,259,98999,25640741
MRG-010,Marugame Udon,2026-08-18,Tuesday,afternoon,132,110,80377,8841470
MRG-010,Marugame Udon,2026-08-18,Tuesday,dinner,524,397,86371,34289287
MRG-010,Marugame Udon,2026-08-18,Tuesday,late_night,106,75,87630,6572250
MRG-010,Marugame Udon,2026-08-19,Wednesday,breakfast,62,39,77002,3003078
MRG-010,Marugame Udon,2026-08-19,Wednesday,lunch,549,370,99126,36676620
MRG-010,Marugame Udon,2026-08-19,Wednesday,afternoon,159,108,77575,8378100
MRG-010,Marugame Udon,2026-08-19,Wednesday,dinner,430,327,95266,31151982
MRG-010,Marugame Udon,2026-08-19,Wednesday,late_night,126,69,83511,5762259
MRG-010,Marugame Udon,2026-08-20,Thursday,breakfast,55,37,87123,3223551
MRG-010,Marugame Udon,2026-08-20,Thursday,lunch,468,277,80399,22270523
MRG-010,Marugame Udon,2026-08-20,Thursday,afternoon,128,108,100507,10854756
MRG-010,Marugame Udon,2026-08-20,Thursday,dinner,495,289,93134,26915726
MRG-010,Marugame Udon,2026-08-20,Thursday,late_night,141,88,95245,8381560
MRG-010,Marugame Udon,2026-08-21,Friday,breakfast,67,55,95332,5243260
MRG-010,Marugame Udon,2026-08-21,Friday,lunch,532,336,98416,33067776
MRG-010,Marugame Udon,2026-08-21,Friday,afternoon,148,114,87580,9984120
MRG-010,Marugame Udon,2026-08-21,Friday,dinner,505,377,85415,32201455
MRG-010,Marugame Udon,2026-08-21,Friday,late_night,138,115,100756,11586940
MRG-010,Marugame Udon,2026-08-22,Saturday,breakfast,90,68,97595,6636460
MRG-010,Marugame Udon,2026-08-22,Saturday,lunch,739,446,103194,46024524
MRG-010,Marugame Udon,2026-08-22,Saturday,afternoon,252,205,98165,20123825
MRG-010,Marugame Udon,2026-08-22,Saturday,dinner,646,521,76674,39947154
MRG-010,Marugame Udon,2026-08-22,Saturday,late_night,190,105,76263,8007615
MRG-010,Marugame Udon,2026-08-23,Sunday,breakfast,100,71,78868,5599628
MRG-010,Marugame Udon,2026-08-23,Sunday,lunch,785,441,78755,34730955
MRG-010,Marugame Udon,2026-08-23,Sunday,afternoon,235,160,81723,13075680
MRG-010,Marugame Udon,2026-08-23,Sunday,dinner,608,474,78740,37322760
MRG-010,Marugame Udon,2026-08-23,Sunday,late_night,173,117,83805,9805185
MRG-010,Marugame Udon,2026-08-24,Monday,breakfast,65,46,87243,4013178
MRG-010,Marugame Udon,2026-08-24,Monday,lunch,490,271,84523,22905733
MRG-010,Marugame Udon,2026-08-24,Monday,afternoon,128,90,96240,8661600
MRG-010,Marugame Udon,2026-08-24,Monday,dinner,388,301,86315,25980815
MRG-010,Marugame Udon,2026-08-24,Monday,late_night,119,75,87818,6586350
MRG-010,Marugame Udon,2026-08-25,Tuesday,breakfast,56,42,75556,3173352
MRG-010,Marugame Udon,2026-08-25,Tuesday,lunch,357,298,91700,27326600
MRG-010,Marugame Udon,2026-08-25,Tuesday,afternoon,124,100,92616,9261600
MRG-010,Marugame Udon,2026-08-25,Tuesday,dinner,378,292,81763,23874796
MRG-010,Marugame Udon,2026-08-25,Tuesday,late_night,97,74,80748,5975352
MRG-010,Marugame Udon,2026-08-26,Wednesday,breakfast,72,57,74625,4253625
MRG-010,Marugame Udon,2026-08-26,Wednesday,lunch,589,408,75994,31005552
MRG-010,Marugame Udon,2026-08-26,Wednesday,afternoon,178,100,88459,8845900
MRG-010,Marugame Udon,2026-08-26,Wednesday,dinner,516,347,76485,26540295
MRG-010,Marugame Udon,2026-08-26,Wednesday,late_night,123,86,101127,8696922
MRG-010,Marugame Udon,2026-08-27,Thursday,breakfast,52,29,95706,2775474
MRG-010,Marugame Udon,2026-08-27,Thursday,lunch,377,292,99208,28968736
MRG-010,Marugame Udon,2026-08-27,Thursday,afternoon,169,110,86242,9486620
MRG-010,Marugame Udon,2026-08-27,Thursday,dinner,484,389,77623,30195347
MRG-010,Marugame Udon,2026-08-27,Thursday,late_night,137,106,85893,9104658
MRG-010,Marugame Udon,2026-08-28,Friday,breakfast,84,65,84790,5511350
MRG-010,Marugame Udon,2026-08-28,Friday,lunch,505,382,89391,34147362
MRG-010,Marugame Udon,2026-08-28,Friday,afternoon,195,150,90961,13644150
MRG-010,Marugame Udon,2026-08-28,Friday,dinner,596,354,88054,31171116
MRG-010,Marugame Udon,2026-08-28,Friday,late_night,156,112,76975,8621200
MRG-010,Marugame Udon,2026-08-29,Saturday,breakfast,86,48,87418,4196064
MRG-010,Marugame Udon,2026-08-29,Saturday,lunch,811,582,74259,43218738
MRG-010,Marugame Udon,2026-08-29,Saturday,afternoon,268,176,96469,16978544
MRG-010,Marugame Udon,2026-08-29,Saturday,dinner,639,416,74746,31094336
MRG-010,Marugame Udon,2026-08-29,Saturday,late_night,203,138,101379,13990302
MRG-011,Marugame Udon,2026-06-01,Monday,breakfast,47,32,88724,2839168
MRG-011,Marugame Udon,2026-06-01,Monday,lunch,389,309,89682,27711738
MRG-011,Marugame Udon,2026-06-01,Monday,afternoon,155,127,92063,11692001
MRG-011,Marugame Udon,2026-06-01,Monday,dinner,346,266,88124,23440984
MRG-011,Marugame Udon,2026-06-01,Monday,late_night,133,92,92887,8545604
MRG-011,Marugame Udon,2026-06-02,Tuesday,breakfast,48,26,90947,2364622
MRG-011,Marugame Udon,2026-06-02,Tuesday,lunch,447,313,85293,26696709
MRG-011,Marugame Udon,2026-06-02,Tuesday,afternoon,140,90,93603,8424270
MRG-011,Marugame Udon,2026-06-02,Tuesday,dinner,464,309,98355,30391695
MRG-011,Marugame Udon,2026-06-02,Tuesday,late_night,120,73,96138,7018074
MRG-011,Marugame Udon,2026-06-03,Wednesday,breakfast,56,41,101337,4154817
MRG-011,Marugame Udon,2026-06-03,Wednesday,lunch,473,400,75858,30343200
MRG-011,Marugame Udon,2026-06-03,Wednesday,afternoon,154,121,94837,11475277
MRG-011,Marugame Udon,2026-06-03,Wednesday,dinner,450,361,94810,34226410
MRG-011,Marugame Udon,2026-06-03,Wednesday,late_night,116,68,78762,5355816
MRG-011,Marugame Udon,2026-06-04,Thursday,breakfast,56,45,88184,3968280
MRG-011,Marugame Udon,2026-06-04,Thursday,lunch,508,291,101847,29637477
MRG-011,Marugame Udon,2026-06-04,Thursday,afternoon,159,108,87706,9472248
MRG-011,Marugame Udon,2026-06-04,Thursday,dinner,382,306,98699,30201894
MRG-011,Marugame Udon,2026-06-04,Thursday,late_night,119,71,103907,7377397
MRG-011,Marugame Udon,2026-06-05,Friday,breakfast,76,52,104296,5423392
MRG-011,Marugame Udon,2026-06-05,Friday,lunch,518,312,101001,31512312
MRG-011,Marugame Udon,2026-06-05,Friday,afternoon,180,103,105895,10907185
MRG-011,Marugame Udon,2026-06-05,Friday,dinner,521,431,90286,38913266
MRG-011,Marugame Udon,2026-06-05,Friday,late_night,135,91,85100,7744100
MRG-011,Marugame Udon,2026-06-06,Saturday,breakfast,83,65,89454,5814510
MRG-011,Marugame Udon,2026-06-06,Saturday,lunch,706,581,75302,43750462
MRG-011,Marugame Udon,2026-06-06,Saturday,afternoon,219,175,94004,16450700
MRG-011,Marugame Udon,2026-06-06,Saturday,dinner,574,416,79993,33277088
MRG-011,Marugame Udon,2026-06-06,Saturday,late_night,166,125,91679,11459875
MRG-011,Marugame Udon,2026-06-07,Sunday,breakfast,86,70,95978,6718460
MRG-011,Marugame Udon,2026-06-07,Sunday,lunch,655,424,96365,40858760
MRG-011,Marugame Udon,2026-06-07,Sunday,afternoon,244,184,78608,14463872
MRG-011,Marugame Udon,2026-06-07,Sunday,dinner,636,457,105375,48156375
MRG-011,Marugame Udon,2026-06-07,Sunday,late_night,188,159,93635,14887965
MRG-011,Marugame Udon,2026-06-08,Monday,breakfast,51,36,80986,2915496
MRG-011,Marugame Udon,2026-06-08,Monday,lunch,392,332,91522,30385304
MRG-011,Marugame Udon,2026-06-08,Monday,afternoon,154,97,92478,8970366
MRG-011,Marugame Udon,2026-06-08,Monday,dinner,383,299,95487,28550613
MRG-011,Marugame Udon,2026-06-08,Monday,late_night,97,54,79651,4301154
MRG-011,Marugame Udon,2026-06-09,Tuesday,breakfast,74,57,89524,5102868
MRG-011,Marugame Udon,2026-06-09,Tuesday,lunch,538,362,90641,32812042
MRG-011,Marugame Udon,2026-06-09,Tuesday,afternoon,196,130,86771,11280230
MRG-011,Marugame Udon,2026-06-09,Tuesday,dinner,516,386,96078,37086108
MRG-011,Marugame Udon,2026-06-09,Tuesday,late_night,130,96,93050,8932800
MRG-011,Marugame Udon,2026-06-10,Wednesday,breakfast,78,44,86855,3821620
MRG-011,Marugame Udon,2026-06-10,Wednesday,lunch,585,476,93082,44307032
MRG-011,Marugame Udon,2026-06-10,Wednesday,afternoon,176,104,101402,10545808
MRG-011,Marugame Udon,2026-06-10,Wednesday,dinner,475,308,81291,25037628
MRG-011,Marugame Udon,2026-06-10,Wednesday,late_night,132,74,89835,6647790
MRG-011,Marugame Udon,2026-06-11,Thursday,breakfast,84,56,84342,4723152
MRG-011,Marugame Udon,2026-06-11,Thursday,lunch,528,297,76076,22594572
MRG-011,Marugame Udon,2026-06-11,Thursday,afternoon,179,100,94928,9492800
MRG-011,Marugame Udon,2026-06-11,Thursday,dinner,569,459,89164,40926276
MRG-011,Marugame Udon,2026-06-11,Thursday,late_night,136,96,93691,8994336
MRG-011,Marugame Udon,2026-06-12,Friday,breakfast,53,42,84269,3539298
MRG-011,Marugame Udon,2026-06-12,Friday,lunch,427,302,98381,29711062
MRG-011,Marugame Udon,2026-06-12,Friday,afternoon,119,95,89269,8480555
MRG-011,Marugame Udon,2026-06-12,Friday,dinner,430,321,104990,33701790
MRG-011,Marugame Udon,2026-06-12,Friday,late_night,144,87,95121,8275527
MRG-011,Marugame Udon,2026-06-13,Saturday,breakfast,73,49,75181,3683869
MRG-011,Marugame Udon,2026-06-13,Saturday,lunch,786,593,97359,57733887
MRG-011,Marugame Udon,2026-06-13,Saturday,afternoon,243,161,78522,12642042
MRG-011,Marugame Udon,2026-06-13,Saturday,dinner,690,463,79210,36674230
MRG-011,Marugame Udon,2026-06-13,Saturday,late_night,180,127,101116,12841732
MRG-011,Marugame Udon,2026-06-14,Sunday,breakfast,66,37,98540,3645980
MRG-011,Marugame Udon,2026-06-14,Sunday,lunch,516,426,81133,34562658
MRG-011,Marugame Udon,2026-06-14,Sunday,afternoon,217,136,83444,11348384
MRG-011,Marugame Udon,2026-06-14,Sunday,dinner,508,370,94606,35004220
MRG-011,Marugame Udon,2026-06-14,Sunday,late_night,136,85,105992,9009320
MRG-011,Marugame Udon,2026-06-15,Monday,breakfast,76,62,77626,4812812
MRG-011,Marugame Udon,2026-06-15,Monday,lunch,404,312,100183,31257096
MRG-011,Marugame Udon,2026-06-15,Monday,afternoon,186,110,80134,8814740
MRG-011,Marugame Udon,2026-06-15,Monday,dinner,532,326,93569,30503494
MRG-011,Marugame Udon,2026-06-15,Monday,late_night,136,113,79946,9033898
MRG-011,Marugame Udon,2026-06-16,Tuesday,breakfast,54,29,92166,2672814
MRG-011,Marugame Udon,2026-06-16,Tuesday,lunch,396,271,100566,27253386
MRG-011,Marugame Udon,2026-06-16,Tuesday,afternoon,161,91,93982,8552362
MRG-011,Marugame Udon,2026-06-16,Tuesday,dinner,426,291,79192,23044872
MRG-011,Marugame Udon,2026-06-16,Tuesday,late_night,126,78,84957,6626646
MRG-011,Marugame Udon,2026-06-17,Wednesday,breakfast,80,51,85999,4385949
MRG-011,Marugame Udon,2026-06-17,Wednesday,lunch,467,363,83027,30138801
MRG-011,Marugame Udon,2026-06-17,Wednesday,afternoon,183,139,100326,13945314
MRG-011,Marugame Udon,2026-06-17,Wednesday,dinner,540,423,83724,35415252
MRG-011,Marugame Udon,2026-06-17,Wednesday,late_night,111,69,87489,6036741
MRG-011,Marugame Udon,2026-06-18,Thursday,breakfast,75,61,92026,5613586
MRG-011,Marugame Udon,2026-06-18,Thursday,lunch,428,347,92742,32181474
MRG-011,Marugame Udon,2026-06-18,Thursday,afternoon,191,119,86541,10298379
MRG-011,Marugame Udon,2026-06-18,Thursday,dinner,547,366,79824,29215584
MRG-011,Marugame Udon,2026-06-18,Thursday,late_night,116,68,88348,6007664
MRG-011,Marugame Udon,2026-06-19,Friday,breakfast,67,48,94443,4533264
MRG-011,Marugame Udon,2026-06-19,Friday,lunch,465,295,77393,22830935
MRG-011,Marugame Udon,2026-06-19,Friday,afternoon,137,88,100371,8832648
MRG-011,Marugame Udon,2026-06-19,Friday,dinner,503,405,95731,38771055
MRG-011,Marugame Udon,2026-06-19,Friday,late_night,105,81,104538,8467578
MRG-011,Marugame Udon,2026-06-20,Saturday,breakfast,77,46,104845,4822870
MRG-011,Marugame Udon,2026-06-20,Saturday,lunch,598,352,86986,30619072
MRG-011,Marugame Udon,2026-06-20,Saturday,afternoon,176,147,104455,15354885
MRG-011,Marugame Udon,2026-06-20,Saturday,dinner,552,371,80964,30037644
MRG-011,Marugame Udon,2026-06-20,Saturday,late_night,143,104,93363,9709752
MRG-011,Marugame Udon,2026-06-21,Sunday,breakfast,98,78,93300,7277400
MRG-011,Marugame Udon,2026-06-21,Sunday,lunch,787,619,97817,60548723
MRG-011,Marugame Udon,2026-06-21,Sunday,afternoon,204,131,92213,12079903
MRG-011,Marugame Udon,2026-06-21,Sunday,dinner,656,552,92310,50955120
MRG-011,Marugame Udon,2026-06-21,Sunday,late_night,186,129,94009,12127161
MRG-011,Marugame Udon,2026-06-22,Monday,breakfast,67,37,78869,2918153
MRG-011,Marugame Udon,2026-06-22,Monday,lunch,413,248,91298,22641904
MRG-011,Marugame Udon,2026-06-22,Monday,afternoon,166,103,93919,9673657
MRG-011,Marugame Udon,2026-06-22,Monday,dinner,379,245,93768,22973160
MRG-011,Marugame Udon,2026-06-22,Monday,late_night,132,111,93656,10395816
MRG-011,Marugame Udon,2026-06-23,Tuesday,breakfast,47,25,75251,1881275
MRG-011,Marugame Udon,2026-06-23,Tuesday,lunch,353,225,95292,21440700
MRG-011,Marugame Udon,2026-06-23,Tuesday,afternoon,143,98,87452,8570296
MRG-011,Marugame Udon,2026-06-23,Tuesday,dinner,447,342,104308,35673336
MRG-011,Marugame Udon,2026-06-23,Tuesday,late_night,133,85,95282,8098970
MRG-011,Marugame Udon,2026-06-24,Wednesday,breakfast,46,29,104057,3017653
MRG-011,Marugame Udon,2026-06-24,Wednesday,lunch,362,231,75630,17470530
MRG-011,Marugame Udon,2026-06-24,Wednesday,afternoon,139,100,85055,8505500
MRG-011,Marugame Udon,2026-06-24,Wednesday,dinner,468,375,89653,33619875
MRG-011,Marugame Udon,2026-06-24,Wednesday,late_night,93,68,88561,6022148
MRG-011,Marugame Udon,2026-06-25,Thursday,breakfast,63,40,98072,3922880
MRG-011,Marugame Udon,2026-06-25,Thursday,lunch,482,365,84295,30767675
MRG-011,Marugame Udon,2026-06-25,Thursday,afternoon,114,83,97056,8055648
MRG-011,Marugame Udon,2026-06-25,Thursday,dinner,358,252,82337,20748924
MRG-011,Marugame Udon,2026-06-25,Thursday,late_night,134,74,103955,7692670
MRG-011,Marugame Udon,2026-06-26,Friday,breakfast,69,57,78278,4461846
MRG-011,Marugame Udon,2026-06-26,Friday,lunch,644,462,94304,43568448
MRG-011,Marugame Udon,2026-06-26,Friday,afternoon,146,121,104193,12607353
MRG-011,Marugame Udon,2026-06-26,Friday,dinner,570,406,105202,42712012
MRG-011,Marugame Udon,2026-06-26,Friday,late_night,162,120,101630,12195600
MRG-011,Marugame Udon,2026-06-27,Saturday,breakfast,70,38,89770,3411260
MRG-011,Marugame Udon,2026-06-27,Saturday,lunch,591,436,75200,32787200
MRG-011,Marugame Udon,2026-06-27,Saturday,afternoon,206,138,104078,14362764
MRG-011,Marugame Udon,2026-06-27,Saturday,dinner,559,363,89969,32658747
MRG-011,Marugame Udon,2026-06-27,Saturday,late_night,181,134,97771,13101314
MRG-011,Marugame Udon,2026-06-28,Sunday,breakfast,88,70,84690,5928300
MRG-011,Marugame Udon,2026-06-28,Sunday,lunch,820,526,83082,43701132
MRG-011,Marugame Udon,2026-06-28,Sunday,afternoon,251,161,104941,16895501
MRG-011,Marugame Udon,2026-06-28,Sunday,dinner,718,498,94249,46936002
MRG-011,Marugame Udon,2026-06-28,Sunday,late_night,220,127,76717,9743059
MRG-011,Marugame Udon,2026-06-29,Monday,breakfast,54,32,90465,2894880
MRG-011,Marugame Udon,2026-06-29,Monday,lunch,565,321,88075,28272075
MRG-011,Marugame Udon,2026-06-29,Monday,afternoon,165,128,80661,10324608
MRG-011,Marugame Udon,2026-06-29,Monday,dinner,358,271,100888,27340648
MRG-011,Marugame Udon,2026-06-29,Monday,late_night,137,99,97452,9647748
MRG-011,Marugame Udon,2026-06-30,Tuesday,breakfast,64,38,89330,3394540
MRG-011,Marugame Udon,2026-06-30,Tuesday,lunch,429,330,100178,33058740
MRG-011,Marugame Udon,2026-06-30,Tuesday,afternoon,176,113,101300,11446900
MRG-011,Marugame Udon,2026-06-30,Tuesday,dinner,412,301,99231,29868531
MRG-011,Marugame Udon,2026-06-30,Tuesday,late_night,128,71,98305,6979655
MRG-011,Marugame Udon,2026-07-01,Wednesday,breakfast,72,56,84863,4752328
MRG-011,Marugame Udon,2026-07-01,Wednesday,lunch,398,334,75273,25141182
MRG-011,Marugame Udon,2026-07-01,Wednesday,afternoon,172,115,77471,8909165
MRG-011,Marugame Udon,2026-07-01,Wednesday,dinner,489,279,89689,25023231
MRG-011,Marugame Udon,2026-07-01,Wednesday,late_night,103,85,92353,7850005
MRG-011,Marugame Udon,2026-07-02,Thursday,breakfast,64,44,82503,3630132
MRG-011,Marugame Udon,2026-07-02,Thursday,lunch,549,444,93458,41495352
MRG-011,Marugame Udon,2026-07-02,Thursday,afternoon,135,88,81071,7134248
MRG-011,Marugame Udon,2026-07-02,Thursday,dinner,429,313,77383,24220879
MRG-011,Marugame Udon,2026-07-02,Thursday,late_night,152,106,85763,9090878
MRG-011,Marugame Udon,2026-07-03,Friday,breakfast,52,40,78066,3122640
MRG-011,Marugame Udon,2026-07-03,Friday,lunch,559,383,83504,31982032
MRG-011,Marugame Udon,2026-07-03,Friday,afternoon,171,114,86426,9852564
MRG-011,Marugame Udon,2026-07-03,Friday,dinner,463,270,87435,23607450
MRG-011,Marugame Udon,2026-07-03,Friday,late_night,134,106,75197,7970882
